1
71244822 4490
53464228 13742960 114693892
42260499 43127884 837498799
38080581 22014993 975789387
30778879 52493686 658995075
13515810 30713427 251961639
1393286 51971379 600284006
29642710 40021386 922126050
30841558 39190124 76279275
8508006 12284992 295358820
15329060 31745686 924475596
41359881 18458268 469672383
34930129 27133290 3858068
34995552 48148534 688458667
37978015 8811450 503940741
35250448 23969546 860580965
29229853 8941971 126860244
46999843 33684257 429839890
1534644 5667485 36532690
50449446 46372260 803361734
23601017 1578571 523991603
2877098 32327586 739120044
344364 25328392 123680111
23581834 43149895 105614004
35567435 23816668 560434230
35717920 52490409 945889184
4295729 6107924 256754925
37387249 22765001 31491424
30288607 41373098 206376484
53325904 48859314 703022612
1919723 23167635 163188678
18177069 27926138 172156421
16410709 5515678 886595066
11555222 30548391 124190100
11198170 22744663 718022733
13402746 44022524 833439534
43127837 26333998 786952525
20809124 50612323 562029580
5877311 30860006 791856767
25612956 17901877 462801056
51802847 22243979 95442535
40337413 12669187 669337414
11702585 21015822 181067189
2073623 11370925 221801475
835540 21117435 250426453
45512895 38094683 162141281
1868923 15585794 67335729
13778937 38586731 46388886
21206539 12514546 250050861
15007642 31773382 515980259
36361453 52222241 874675320
46200372 1506640 452135040
14936795 30978712 480668594
42690097 38859827 889482686
3661563 30040005 776904459
5462577 21549711 534901117
16313598 36036647 543851863
8707013 1828018 733823371
2440625 7687784 304081336
3042797 18259836 28685077
29259829 35560740 998855986
35604039 46832365 450403848
34935267 12598609 603662452
42813594 23942422 850586099
41402073 22124105 622761258
32974001 35213370 441247236
42737502 17413667 328164328
24751700 46262919 108459560
7931009 20224230 305772633
5476001 11925458 971779012
12181873 23126380 335229314
13571207 11382557 585247929
3178148 43557976 879504934
22094901 24279004 18554119
14304914 42030937 425562395
48053104 47870770 196202579
4777769 32552891 491062099
32875182 7884948 739014520
21049195 32708770 929679478
5062253 37123878 579697109
35554690 1692674 740629255
14396080 52107729 208702945
22309988 44744871 195625823
25981494 26128915 401263936
10513996 24805159 344394273
24417903 31866606 345274654
20737379 31473048 649441354
28677236 10293281 923560474
42124357 15517491 127331311
14634472 23971088 389565817
23815266 44960356 841083157
15180061 15529023 867589283
2894568 27711944 694209578
24566242 36327509 536624672
24834919 11307914 612121456
14490128 46195688 854859751
34759139 46098371 79883726
26481674 21846835 414619392
43438535 19763248 788890936
37397398 37540293 170336874
24719993 40373972 362225210
38524315 22693210 435459664
41503611 13254034 988896284
40723603 37847728 331810487
26490902 13233191 546888022
28552570 6005639 975535654
6233963 43387863 231479023
19407430 29846855 905410114
36792134 46167501 244975342
28480972 29966961 576489416
40478207 4925837 144601500
24842553 13784525 695780909
12784776 7976830 900101695
43416222 14202101 543434703
9607556 45946861 689178732
24931597 12652324 228604192
8820545 4167148 371837519
10288426 39711650 216644258
472085 52308545 333935938
15105082 43188273 738565954
29907234 9235587 368691713
12825328 15180180 150291167
51316803 21428512 898094956
5769088 46408607 791594302
46672139 44682003 980664183
39504506 18731987 803368522
52029216 32509375 747782195
18742214 1628007 885372808
47869708 53452435 640069254
33653752 39198796 256951524
41673743 3643527 540366606
32020584 26799813 488542434
31699187 10771828 42515265
39242474 42704405 578764355
3351177 42220883 490394609
42802840 29312329 925715497
44004860 10323780 608864767
2674779 13708834 578104377
39392107 15223763 65273393
4905341 5293952 419937254
50896011 1894050 24900189
34773076 30209150 121209124
18075211 49000634 493997159
739999 16191588 399937885
20099383 10898919 489663272
49080673 34059930 388364861
44670934 37220754 406048543
16142831 17603173 743076231
17506410 44223173 720041127
16027430 9701631 114794292
39384109 27208864 339955911
15258364 6040902 185894126
43512286 8960854 45226543
13837140 33668179 577222028
52715349 24099188 67467365
43450560 36863392 163041694
49185290 3991116 916343049
14358332 1800366 642848126
1995379 3069351 777375959
48529251 12190405 83181301
21573649 18936616 573895036
27631346 52967461 10998905
23976158 21750688 109256125
22341162 50212434 224624415
119529 16980445 829261328
21912096 1806959 300965809
9170538 52342012 734678554
11391638 28196450 219193156
15608622 48564888 645715880
2622761 49912997 631086149
8135654 7287949 790889965
43477769 8605579 17701927
3031697 52139596 817727068
24984504 18619624 98539441
22007558 40115057 7878920
52938826 36913758 939001560
49671667 640642 790124459
18287564 13593327 336830044
46359504 34946210 574016715
25364930 47468465 697719888
1881314 53478682 789956403
17851890 36729547 249915162
23194679 44639050 58097909
182250 24109144 364226459
10389584 50466788 469665153
3888594 42694377 178256274
20388554 17886673 209592012
116586 48857619 390622066
39565296 24893432 912221349
6596214 29665522 666444381
39122129 5587651 621780157
51368936 7361750 171378311
235739 38369937 538328703
25899102 50213471 734850519
39788744 46279320 931465509
3919519 23417892 193977666
39644714 487524 103113778
53195865 8567991 897602232
19832759 26398593 440650137
40493802 25692438 549485906
30968929 24646658 875959217
11921951 15911842 342459107
15080036 27928317 280657678
24852968 27216284 630652380
22091940 34806279 462396870
45193286 12446961 195655520
25975316 44662724 509433334
42392694 38124126 415929132
46891878 40669972 609957583
4145480 26198409 936396298
1097849 32694102 438652679
45815515 33093484 735308500
12137201 20327203 35772841
18617862 31273602 298091587
12752344 38785528 136523902
18957599 967271 967631617
1101897 26038828 283464343
46948839 23295455 407277908
38685987 15289825 24911377
48430076 10911339 394789186
29129728 23730860 732205032
103613 32541638 302233497
36662054 30490341 860024830
36163576 14044198 451918131
32909479 22918086 826804957
4732789 45305364 630157927
53193850 45061615 125420663
25672595 18273928 879292047
36527605 22986909 139634375
14245917 21878925 603666474
6567300 1310679 555389762
43895667 19089531 977379807
20368409 10307711 519782843
29717825 17619091 707485480
44593510 34996343 565044523
17714808 11940312 743876741
27994432 45522298 401846747
10930862 549794 942223893
24234140 1175097 65028387
26421154 44478890 858112006
13329096 25088438 186654039
26526808 103495 789717231
35996556 15924950 596262516
26337223 20525665 122090712
27224422 22079696 615480328
16658927 27936217 399080536
20793526 46251285 553805925
14803810 18956407 94508965
41713758 31251010 721467326
18456632 45787504 572306334
32789009 42234985 795897770
19246049 1536328 199307372
5197785 45578479 765516982
10268468 52858073 893415761
4575273 32329131 349997343
26726930 25583270 97182915
25347054 2480132 918922409
51250603 41960112 990843984
37811214 21227833 293570029
18363606 43763704 306820674
21305143 25228293 317139938
15762484 34445196 270223547
51109885 21483278 234362187
1272108 41354532 966209445
15782106 23619247 80752065
22213686 17507352 497691733
20689178 25923945 987543694
15142343 11008485 769691388
6971459 43744017 96669254
10402625 6127250 690890663
42974418 8977038 319193474
28851209 30711096 954909349
27674337 29557542 9007058
23771686 41868978 236185576
18639834 14718056 677710225
3416597 24532731 710806480
1346769 71606 180856671
50157334 1044847 514656867
40195882 39726043 231427765
43754241 18026544 756732792
25877177 22471215 604470376
33337665 26628165 660309647
8137538 1453064 890336641
38665630 34142342 915087610
21307292 43991010 592654944
18955974 2540279 313313349
47688604 16703826 69168504
32475319 13932509 792951599
41926002 33026259 889125905
22782388 35316860 664327184
27868835 39682491 355420597
12832223 12901748 344851209
33361642 37769704 124404331
44601366 29668192 833046286
23851397 38409387 745384001
52933355 32237786 523049214
22202300 18423364 371608350
51462875 5360780 393222712
1276103 31806601 334134755
5930231 15298350 627381808
37465709 32851019 579488316
7855904 43655109 595330472
30050976 21753097 319582887
47040490 18183389 268852341
16584904 11122163 466599329
36850308 40873067 150288173
9608262 16852780 367534806
23387470 34924775 447029366
8024378 24027720 291903950
10708658 23356042 741825166
34427918 45013513 344419900
13945964 43526932 602146969
43598590 45942089 646159691
17044381 8640950 192448430
20848783 46253540 806244437
12878503 31921569 57926789
27686257 39815969 839258610
26163421 31033272 532617882
42227878 33955670 562070607
29446092 25549572 166259951
43584725 21372516 502567915
11885940 15780894 749453340
13192035 37453029 196782807
6654692 31960392 173866140
48894875 46587197 436296265
33100167 18182537 358785806
11427628 47742358 994408861
3620445 24814722 978923783
19667942 4327434 949277146
30217597 30040473 418052836
23867326 23979376 703834122
9047537 4307926 112981347
46327061 46627262 256622273
36417302 37911797 541904583
33874020 16860745 619653712
21924213 4946889 747270878
682035 6395280 276907533
12863838 15201347 12489168
26901210 16606473 421099922
53393453 32078534 311921195
39627857 33281209 318907828
46340578 8372342 879384301
35384949 10721401 661268438
1924958 18209713 756265338
17820567 19725249 864529294
28986855 48630215 93742052
24615930 36812028 772396924
38184469 4651364 362811093
47419810 48168828 917942913
32433082 51138274 809143758
33827808 40064612 104522325
21804762 7351196 766160264
32471168 13343379 391762030
27387201 46598058 720185732
48084714 35730983 518211763
18666249 44528206 101098441
51564522 22614882 794733542
5000706 33653923 241715586
35116832 15127497 224865412
15679123 497220 685332137
38017999 10105291 733547098
32913389 47347130 809335603
38398999 14230663 82149401
20021579 17062701 700708780
16776326 11393659 302070073
6127795 29459018 785765670
32180609 8512133 354753996
3757206 51752589 523857297
7058793 22703530 170094802
19544202 1187991 476064459
29237394 8434557 751418226
7095689 24535119 635298316
6388872 24161155 74160947
32673005 20617986 297130040
17013605 43466037 198549962
20869599 26810908 227562338
5693559 47568537 507647271
28685283 45310626 943435118
15171511 45115671 238688132
37742779 4303456 296864610
22890466 53107579 766041501
18468504 7417655 568226655
14772770 22120233 161410309
43166753 6528692 870682504
19942147 34685235 338816828
35478197 22029851 853237689
7640121 27818135 263847943
29971361 31624172 263913259
47173930 46404194 231724618
23237767 23214476 346160971
14157167 3063523 588957578
48511402 45414273 142670734
33014476 8184247 338636940
39861520 5280562 802163252
14148950 11686294 845518421
46487076 40886924 801635376
20306360 670990 570035515
52697193 13705875 721682572
23224786 34398073 668512322
16409444 20624793 771874457
42753698 30601299 343071851
21835695 19054197 289068329
17150466 27352679 290569204
30766181 31855184 162822671
22667056 32468355 397784072
22107369 29418198 915405095
15875688 48488444 155667682
24224127 28139605 394271013
31387901 45571163 208352934
31086447 42172973 725373728
39237234 29617047 302727267
42348407 38393490 885649916
33831665 47472539 29198168
16463065 48884115 269323284
43131239 27976166 909850273
48637565 960333 144378822
16090380 19587733 777695917
11779019 3875539 760529514
23227242 6689703 975975612
11766421 26469925 852462893
21551463 37271009 543579559
33468476 12312178 44039967
11940549 22669947 259027710
31820945 36110174 741421820
52445522 21642647 15681871
45421639 29467068 446839855
24298197 40890241 117974337
5959753 43661301 474519613
52611386 40339559 97020656
23428945 25308071 845454426
50923322 43061775 486203601
43132703 44429250 175218144
34034727 23910806 136284087
25900713 47402137 358199129
11170567 26687500 714507697
10330438 6047685 417245652
42035571 4787552 240591719
49228169 31461936 378967382
31007739 36266239 734888014
51908295 29484262 837802945
8364777 22237083 812567239
38921075 43293173 483316687
6406470 28383335 968982831
33277681 7691529 685471116
12531338 4625810 204026586
20419232 49236318 374628365
42667357 23479938 690986811
17659368 42879244 952805860
39637692 45257626 272210108
22729626 4367005 256105206
17656144 27902246 344069880
13285583 4648307 166894763
14838846 6564631 900007023
19511563 49862744 886677032
46627944 16812261 839595310
37016574 15567040 686826254
5358630 48916835 780433969
20082809 49866179 283187100
12818868 25938377 989171426
8083447 13823437 63779287
29626491 7995883 859022605
1793553 12176809 215996882
651066 15908675 798419853
14368326 6522243 612925285
13386252 21798264 141237358
24318575 30302459 501609581
25044760 17874945 965633827
15143236 27265557 952799113
19812920 4460195 380338778
22253848 34652256 145800772
