1
76499073 6164
26333891 71460296 423392323
14650601 10978717 465648235
28677661 20975759 430529785
14591125 2850092 43768421
59272420 25266391 266126461
34620331 31477717 853907077
30813756 7928499 591631637
12680643 59004081 489626315
1911067 48924420 376547319
44358707 26435515 639422575
30255696 11907712 461910326
47091764 5543733 329907043
28004606 53357620 838715437
7592511 39699529 275270577
10495677 27658645 197796087
7287960 4480833 871246834
61180199 63433014 41041886
71613398 52263304 117521008
41192258 46068795 924724738
71024043 30470230 43671434
48006086 42567173 742876637
61928863 46254558 795862110
21689822 38458266 119978257
29608430 52915093 192645603
20374866 45814538 106613133
56351610 17043502 575780970
272220 35438114 640842542
70554888 35735001 904006783
23509700 56151460 916483263
47914490 40741419 146583561
31857210 15496136 6070168
71026266 37643617 716055111
55796339 62285942 109403541
39504369 10842905 415406903
51241678 35821865 983207648
13730621 68014636 502044705
13816554 68152479 231736565
32365114 8648705 344149458
65977524 71249304 72337262
52817058 16159571 566849564
47273469 56890231 264308554
25822906 19241718 995376521
38234366 41041 202259139
18350133 21900205 361564284
53002834 63893448 275894784
504142 68203381 557901650
36714132 49211080 226764013
67405260 21515201 55217994
35043054 58886646 170650798
45460123 24651533 386981776
23444756 21969154 233279644
8444335 10666071 653611465
19046783 51778504 989374255
53847110 19517069 129853766
62770344 16578492 141366390
12296179 45754594 520392579
25090993 61809585 36274268
15370858 22838158 210658399
13208078 4036041 504099030
19372077 65572507 990897759
16558982 67597691 686311634
70945981 23435236 179856420
55193474 40487420 843616497
22601552 69629027 148160850
53289471 658249 72093079
10579294 64562082 611045380
12236408 34066085 674577769
40028557 65521710 47913159
39787658 55393178 923050898
47439723 45054124 383719250
1952785 51978548 86195178
58010260 30847126 335449187
6985770 30906364 31631339
3571639 18880647 340762319
52804776 29790551 963894240
10514058 29760888 136169266
55707914 2667625 763586956
47117721 4198643 106654202
16627080 8001726 366318442
56162902 15131597 126156636
19272310 7483386 701418868
56093046 2615964 458752102
67095558 47792521 703727717
9827340 30999380 710699837
2290116 21098428 91757531
68297630 55070134 157291237
34671769 25162887 265726723
37056426 59177484 22551461
67985663 20024224 227380962
70460209 47841443 504100980
20132272 32548191 142892949
41665158 42189853 646978387
55478461 52026574 356058539
5966351 65102654 263721988
63918841 44246930 281638547
8771369 5135096 646504930
62388252 28245138 197709509
61993955 70444919 856701364
66167720 44020909 910702684
19458377 59769868 749626830
36611515 16934196 615564351
54050155 43694316 222170219
60247985 7993762 834164464
14058421 17498551 892631432
38491141 49957857 137991759
12104981 37972892 378367193
10772337 26793357 695979672
53423596 41267422 56786727
10482525 1269437 997338999
59107207 26925327 586252929
15163880 62655852 270223486
50102659 27728369 911220634
67652262 22112218 175302611
62502084 33751932 671037857
8309396 63393793 145513564
24160373 19135916 436100947
17100824 31452045 609242768
45041843 64454831 806183520
71616244 28901316 898453944
39119964 58827922 720714605
25636877 28856739 379553670
37809411 14745460 982443208
1421504 30960773 3028618
20037874 34326770 42674853
63890669 56504381 261624291
35918290 70661770 196058443
46771446 34465262 527145259
14235306 26345098 405383782
8354106 43498078 797829769
21064013 51497941 168883740
24469948 49884055 580053073
45764375 41408536 27666692
8551473 42056376 616275528
29631588 37977996 554213276
20377742 44490924 23311040
18849904 69695608 515222240
33885777 26895078 784649960
58306875 51766566 931999402
27089539 54711644 812574015
48075397 64245251 698970908
49592789 17951971 181700366
21711137 66130969 778104920
16287061 51702614 28481092
5629380 1173584 114001027
2484403 39529043 507734661
50926129 30479414 179599074
19492158 68549576 196572966
31742045 5145059 990884509
12330010 41516781 396148051
59492158 62844256 756515895
11797447 32863776 300342338
28329309 7295056 560872489
56042863 3677493 880960839
32054626 2605421 242249411
39163921 33901309 264994825
67553103 36319626 295266503
70752997 68945076 510766852
9301093 58277809 112568240
13998014 1155362 685835279
33167597 20940454 999704359
16661936 38820190 66380665
33728479 27558057 716096283
25767121 6278847 404572016
35750638 26952901 85363960
68065877 59245922 981363814
47229817 9762699 310539458
49420495 19989825 384078549
54685164 67301965 698084335
70871705 37000074 710210659
59612892 5157890 254325914
61751675 7840419 818050031
1060973 60109933 676337562
68119528 34470039 258852490
53256218 23672598 310957564
54661478 21905283 420506654
41623964 23050667 568966305
19920267 16482200 455110995
1099547 4983915 978340729
28864385 46627545 854216887
60580783 71501585 142914263
70950992 16538894 194644521
21286266 36178443 53917973
61200668 22890512 366541244
52885719 35492959 322413703
56790077 6026418 662683786
2702854 6471638 913661600
57275901 39334071 852813543
39548455 5788807 119913681
43998930 72561942 698628840
43658381 1514154 373597910
30025164 52794649 630552421
23194718 50127641 275300117
34456389 21481946 716980493
33223446 61284645 162343465
58759582 33228807 838090296
64694588 54646715 591748271
18568267 67680361 624268997
5609854 30750600 510549304
5948729 29368254 880195702
19523206 29298331 210753050
2329686 25900867 575241700
376426 22292891 655685155
35524309 58003691 423014406
24605509 66737799 989816888
68705211 12353461 131835197
55301150 10334031 404765074
18959565 52462150 855803422
35062851 66154720 240083942
29910211 27076596 467437342
13513582 13860625 641264064
9313646 57410066 451194289
41782950 48669898 188218203
21847316 40195639 54788894
63274595 17244486 665769141
51480194 54432497 593647622
47313130 59898501 91519833
62256001 47373530 610077564
15186686 37053538 33755431
41005469 46623345 739571255
28956856 45622069 741829722
27383789 18391650 19095226
11310365 12559572 685412910
22234502 21256749 891313908
13141271 58205120 635737055
49994375 64603438 65339907
53849026 25129639 653094562
62793316 11682469 646239190
28311177 4250784 295146881
28493538 23149757 335265987
28102706 39715838 143766753
67723389 4747819 54172801
45286145 54638103 400175796
72072134 11810984 26274546
62422815 54220654 460643406
8582265 31579145 111042880
65513537 69293454 983425556
62394353 25488994 965926862
47827278 3261081 70116043
20802904 21463151 183219664
31876406 17422751 614672653
54067502 4215332 858267033
10456675 977388 870288985
8549840 11398057 857441927
46881116 46155497 813789460
28491976 1010897 12212149
33736133 70444506 389292230
5709334 36407829 884952694
40004065 70228338 108822150
55865383 17455620 500240314
50133268 21212140 965350805
52936441 52402483 542351243
55732197 26153241 603005401
2868654 47887541 488912425
26327036 4506197 541028873
26534309 15064774 57260545
15702029 22789527 911539934
20393341 43238437 518086327
66083498 12925315 916356940
57250920 46872229 64376561
52606170 53244811 464374935
22641375 38462214 515196578
66494024 31629572 138344394
5465785 2841763 526154980
28689345 63748552 300347369
6812764 32758225 322776079
46646573 8982845 571556006
62740459 4223345 134517112
43489526 26832455 262209699
9941235 10568814 860313878
52744700 6874245 810961520
13145615 45966687 426342311
27594065 31853769 324739930
68028887 55374211 209982349
61312061 1729871 845021081
54233403 71292967 703418296
60278877 19629134 221946343
43652301 68085992 734350720
6640419 64640892 975804413
58048247 23604161 994218426
13523541 27979791 632630097
21489013 20882646 100893437
31483410 16417683 771671718
22072439 33227163 650988828
12083648 56386807 696248273
53361665 42511143 38692883
14388495 9244731 837236244
23660380 14956253 244328104
30330792 2878493 981044776
68573358 62140646 653820764
16041588 69037980 749361464
65053402 24516407 790123110
64919234 64625568 801901150
56581983 39065247 530368000
5291670 9344875 124930968
58857454 36173527 138363505
9691819 42858861 5150404
69052058 63531671 558497268
64591977 67921756 732574447
14797824 61792452 567744544
44499228 12489027 848129563
6100843 6024737 727263401
23931322 29002126 583538095
72280918 47169948 732373759
21865799 39722768 217461969
40642617 20735703 772669966
66615406 8407562 111710395
28358924 17875790 539613127
15232985 21765940 658090261
38373545 3703961 269399817
7055301 72511646 684025857
71273539 58074673 584087703
52380678 64705319 921917657
32061772 27331039 80923630
5485623 56291516 31331324
57456376 60447615 310850210
46736083 30846260 892012866
66118662 28748989 994533699
66307850 15293645 711905201
12560027 71632321 85254039
57419142 47371642 281320124
7023858 66336811 411119845
68533989 47882860 736486698
16681401 58490809 39468865
24674001 39390519 870803143
28585168 20937561 473160655
65382434 62411462 296954882
60321864 48945897 900964115
52577401 16316618 474494037
54610945 20351852 811058033
32345862 39685412 913727557
15650047 30193610 360311105
63206044 63477776 186132140
34471184 56368442 327436638
55067762 5105100 862064752
1184396 54453468 75762849
16309750 7605274 95557181
26614662 2444294 482671609
48051297 10258318 186062773
39053422 54298758 576202009
8940512 2678354 616725955
39957826 34717716 172325014
25562307 48578331 145709399
58337442 37152028 153978715
41782355 57828546 614696515
19447522 47351740 996234740
68943149 27467565 672070009
27559077 31727410 374119373
68911136 38128058 43969413
52221629 43402955 330877089
29641090 26237663 240987189
72313332 455767 775263087
28255290 70353003 396923038
66060468 31270536 610028190
4523481 53784669 285991484
12096140 32142062 387026055
70601988 1504021 556590277
50771795 53885556 117990520
5984083 48070904 871726563
31587643 47665742 181557936
12689521 49223113 703352132
35922864 2874314 180386235
40013354 5548834 554985182
56591914 52391521 856734713
46815440 17873450 678842743
43141730 26839632 42071907
40684358 48421428 233394992
54505120 50819495 775266296
7537786 18434572 206029969
11310648 4435712 472401782
35475306 9215775 68290745
50082610 31916679 452725209
1094612 22021983 58525200
15911574 37414626 868646622
55134512 21806821 26394740
43402797 60971776 16972773
63109639 64586468 562508439
43585513 25626458 656046413
32154174 19583242 216349668
41241218 66350630 103908706
58969041 9961105 126745743
2641987 14847000 458854425
9744870 58654212 461704357
882148 63966257 86191311
18128949 37617287 143368505
2330692 2519522 511774150
71839507 62222608 635304560
4494237 1358942 244290591
58181219 66315545 556037627
4945106 57225757 683946158
42170665 7220670 567693850
5090288 44941426 4262403
24564021 10814653 675236623
21284845 100454 523202310
16352260 36248276 668759976
33481314 45029998 12320347
9945748 2636862 830187827
18293773 36329862 290403608
60070774 32165621 436146500
38534862 27340194 701604661
61567369 55773621 465999401
34853328 49558284 433241755
42651680 10839311 475236099
8514491 25372598 116320580
34950831 6692856 485397140
32119460 15681843 353154866
2498892 49856354 911769144
11995856 33410762 350054779
8248759 70065590 293264234
5833263 14754823 706322499
20572214 31087546 903632230
52733551 16938569 165693871
12950049 41708433 441651463
58678689 21847612 386534186
22725533 18937506 820856926
58259069 60029099 971357479
33639149 15519374 314145485
42754759 626147 886225542
27534364 22630062 752316300
59921166 37200508 934662972
44010994 63460877 722671859
28564779 18535440 924367581
36831033 64953551 714646609
32152193 61901039 659631695
26640784 5241477 534712156
32792210 60174368 496741662
31635423 33147063 46504263
53361351 51362209 443114766
66456501 29191907 175079424
54934963 55389270 744068512
46791132 60562118 158949272
58148547 67430964 686877625
16994890 68708790 553467340
34788118 2866788 247863597
56049078 16889158 8816589
38272971 40486290 667874579
10180507 29084467 533344323
38147134 602230 708285662
21617400 29436263 491509127
63907274 44122289 623862164
9726350 42335327 977813804
39383218 21603919 619486323
49543021 70891790 353448160
27179342 11180312 783086277
45133346 55223469 496329414
36829278 2064223 690597226
55244385 69058825 167761309
34771503 72267092 738673160
48560591 22975806 420197826
64233916 37183625 66471807
16620002 3144413 331013953
14472441 12431227 552495097
11150374 70586510 211173054
53256791 15691738 601437197
70780079 10365319 933000586
60026441 43856275 874892319
12780923 23351945 369837996
39843570 47227222 632612196
59944998 54389336 768566796
52568946 50210289 844593867
579587 70125823 334153752
50198170 28081631 528651796
43181119 40073278 260402088
6673229 29795181 138285118
66175225 59153274 983349945
